id,customer_id,metric_date,login_count,session_duration,feature_usage_score,engagement_score,active_days,created_at
3601fa6c-43ab-4014-aad6-727218e83ff1,0ce521b4-5da9-4238-be01-7b083247fe34,2026-06-15,86,3.20313197320822,75.9447229784384,72.579686685738,27,2026-06-15T07:14:31.029262
eb09d707-0d53-408f-b5d2-0956698320f6,0cfdb198-5929-4b29-bef8-99003f3eed75,2026-06-15,53,119.192027936702,52.7311640197129,61.9663939175297,8,2026-06-15T07:14:31.029262
9d791dce-d4b9-4972-8fca-4aba438610d8,0d032e98-a420-460a-a42f-e45f3f94a85f,2026-06-15,40,117.472715325933,88.0033945345876,51.6722237589332,11,2026-06-15T07:14:31.029262
c0dbfcbb-50d4-4d12-a67b-2db3765de3b0,0d139dd1-d9c3-4ac8-bac1-d9d964df1c85,2026-06-15,95,46.9300009770824,40.0203875527595,23.1461030673179,20,2026-06-15T07:14:31.029262
54f4ba11-a550-4c7c-a742-9ab59023b2d5,0d30ab6e-2139-4ae4-9f43-5f6adecee4e6,2026-06-15,32,81.8052548967912,78.6931539782427,66.519203644904,18,2026-06-15T07:14:31.029262
ac74173e-884c-4a62-86df-ccf0e2130c89,0d39fa98-94b5-4a80-870e-2e57dc623e12,2026-06-15,57,9.5147983425157,51.0078645754298,86.0132670447622,28,2026-06-15T07:14:31.029262
40a50b45-0919-4496-b0e7-0e343201c299,0d53b0bf-8408-4de9-8f6c-de2020b3d3a2,2026-06-15,59,107.926746402495,29.2241812730872,33.1889923624999,29,2026-06-15T07:14:31.029262
15b6384e-268e-4746-94b6-9d6494888d79,0d54c26d-385f-4fa2-8321-eceb9a9dba7b,2026-06-15,61,31.6242354923063,23.0078226889316,94.9561776403813,13,2026-06-15T07:14:31.029262
f8d2ceb7-8c31-47ad-bb1f-6a8c8c7ab9c0,0d5a4e39-8f3e-4f92-be4c-c8c6901a9abb,2026-06-15,99,70.3705945618494,80.6825440777403,85.7886413978198,9,2026-06-15T07:14:31.029262
48489bd7-3491-4689-87f4-96674ea8506e,0d65c66a-17e5-49a6-b9e6-fa8ddbc35d8a,2026-06-15,45,65.9356645131042,59.9896076357497,17.3527659209666,10,2026-06-15T07:14:31.029262
b6a17d48-bf83-420b-a7f9-337621c728b9,0d7be801-ad0a-4e20-8f47-80bac056f108,2026-06-15,85,74.8650892683508,45.6122674794956,17.5155885412506,24,2026-06-15T07:14:31.029262
9e1c17a0-df05-465c-a7bc-68e2af8001a2,0da5f534-58d7-4e84-87e2-dce415464486,2026-06-15,39,49.3573645030893,38.8104915913608,36.2333521907082,5,2026-06-15T07:14:31.029262
11634641-156c-48ab-b117-0152211af00d,0dd95092-5427-429b-a1c0-9a49a29861ad,2026-06-15,61,93.3257315114436,62.3344342287783,24.9959333829238,8,2026-06-15T07:14:31.029262
a37d30c2-a992-43fe-be50-fe61a13e480a,0de0342e-dfa9-417b-b50f-3c9cb7f758cf,2026-06-15,40,23.6607223803932,23.8929245209255,48.8261139389107,29,2026-06-15T07:14:31.029262
51bd415f-09b0-4df6-9972-0eee84659e8f,0dfdb2e7-37f7-4e12-89b2-3eaa03a93ebf,2026-06-15,43,64.2281599971177,76.1706263301921,15.698518008693,1,2026-06-15T07:14:31.029262
25c1a7da-41e0-4f93-a34a-05cf81f7ce4e,0e18001d-54bf-4cc7-8b37-bc3703bde94b,2026-06-15,44,99.0370835195541,6.65255826289728,20.5570571909758,17,2026-06-15T07:14:31.029262
fe412a5b-6658-4c3f-ac9e-8820788c07bf,0e1a2b71-c31d-45b4-95ed-f43d70d160ab,2026-06-15,33,51.7752513156247,43.8373583191484,47.4040809819292,8,2026-06-15T07:14:31.029262
b7d8232d-43e4-4a9b-8e94-fa4a5221046c,0e1e9ce4-a1a4-45fa-a220-9502f10e3fe0,2026-06-15,93,65.6680942029872,55.6516183256088,4.33326756187249,0,2026-06-15T07:14:31.029262
865b8fe4-e35d-4551-90d3-3808f0c1dec6,0e3a22ef-8f71-4ca5-acd0-51054b655d0d,2026-06-15,13,97.7934951942924,62.9223369642613,41.7509064992569,0,2026-06-15T07:14:31.029262
2e2ff88a-e396-4624-b812-743a4692812d,0e6210b8-f962-4ba4-bea6-42b9807c9880,2026-06-15,31,94.6592572251767,31.9152522185427,2.605980168973,4,2026-06-15T07:14:31.029262
28b0965e-ad47-42e4-ab1d-1fb97d0f83f8,0ebdbbb6-7d6b-4c91-a679-c4a294aa4c02,2026-06-15,24,28.508882340665,73.2413286963425,78.8866493656315,8,2026-06-15T07:14:31.029262
02a7d5c2-255b-4a64-8313-29d3778ef42e,0ece6c91-fd87-4b41-ae1d-fb65368804dd,2026-06-15,34,91.4269225613288,68.1960557631395,30.635156182718,14,2026-06-15T07:14:31.029262
aca40a39-9dc6-4504-86fc-e06f387c4fce,0edcb3cf-a11b-4480-b268-bd446f3653cf,2026-06-15,7,33.1553875280099,93.0404428896704,21.3499465753104,27,2026-06-15T07:14:31.029262
ddd3ce28-bc5c-4f0b-9eb2-e82dfdaabb99,0f3e76f2-50c6-4679-9ced-781682b183b2,2026-06-15,53,4.56157307334479,57.1615383109545,91.8223425853466,11,2026-06-15T07:14:31.029262
94f02550-fb32-4844-a079-69749e52d899,0f8c5a81-13c8-4aea-a85c-a8f860a72870,2026-06-15,70,60.71239491682,22.5594664644048,56.965579810711,10,2026-06-15T07:14:31.029262
ff441cca-179a-4620-a21e-de3a575f923d,0f9d01bc-fa41-4035-9f1f-8d52b9b04ae5,2026-06-15,89,55.9854858301521,83.0258844028915,94.6628353397244,15,2026-06-15T07:14:31.029262
19638b03-a685-4ba9-a9af-9286c4cd5b3c,0fb4b541-ba9d-4d45-8fba-23ae7a6856d0,2026-06-15,14,2.86324607850141,83.5554438379096,49.2572975045255,21,2026-06-15T07:14:31.029262
e07d9065-1960-4a85-949d-d6bdcc30f441,0fbd6057-ecdb-4c69-a114-5ad67f5f3578,2026-06-15,49,59.511032860108,45.1668800270873,94.5772329076108,21,2026-06-15T07:14:31.029262
23fed16c-9870-4c10-8f64-c83ee8782e76,0fd21955-c3fe-4c3a-a0ee-f1f07c689087,2026-06-15,89,23.403300538619,68.8586143336673,79.1771783577916,6,2026-06-15T07:14:31.029262
8d79b691-863b-43ac-8978-ee0bf8710f7d,108267e0-6c58-4b90-80b2-801905c131ba,2026-06-15,12,64.8606919931136,38.7534361530196,49.2242006762668,17,2026-06-15T07:14:31.029262
1b629c77-1435-4692-8d9a-d6ec2788053c,108de08d-6199-4a64-ae76-a5e812f17159,2026-06-15,12,10.030529382128,68.466208268111,23.518692288867,12,2026-06-15T07:14:31.029262
8500eab1-e5d0-409f-9237-9e6797ed2190,109736d4-3287-4d95-9b6c-c60e582b61d9,2026-06-15,11,75.0986910031825,38.7214618969854,39.8569372903351,6,2026-06-15T07:14:31.029262
